序號,國別,片名,上映日,出品,院數,總日數,總金額,總票數,首週票房,週末總票房
1959,美國,鞋貓劍客 2,2022/09/23,UNIVERSAL INTERNATIONAL FILMS LLC,101,116,23101371.0000,96166,10522184.0000,14368192.0000
1960,美國,絕鯊島(數位2D版),2016/08/18,SONY PICTURES RELEASING INTERNATIONAL、 CORPORATION.,82,83,23068487.0000,103813,16171810.0000,13288427.0000
1961,美國,電流大戰,2019/07/19,Lantern Entertainment LLC,85,104,22711815.0000,100839,13032148.0000,15230350.0000
1962,美國,帝國浩劫：美國內戰,2024/04/29,RELAY MOTION KFT.,90,65,22573750.0000,87538,14046059.0000,11901529.0000
1963,美國,紳士追殺令,2020/01/23,MIRAMAX DISTRIBUTION SERVICES  LLC,65,54,22385742.0000,93012,11716335.0000,10448643.0000
1964,美國,驗屍官,2017/05/05,APSARA DISTRIBUTION LLC.,65,92,22380867.0000,102124,11383847.0000,14517088.0000
1965,美國,去年聖誕節,2019/12/06,UNIVERSAL INTERNATIONAL FILMS LLC,102,81,22375720.0000,95901,10856897.0000,13909143.0000
1966,美國,雷神索爾：愛與雷霆,2022/07/06,BUENA VISTA INTERNATIONAL INC.,89,1,22170373.0000,84108,22170373.0000,0
1967,美國,國定殺戮日：大選之年,2016/07/08,美國環球影片公司,61,69,22074256.0000,96735,14051526.0000,13565386.0000
1968,美國,密弑遊戲,2019/02/27,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,85,105,22061612.0000,99131,14457970.0000,12856188.0000
1969,美國,小腳怪,2018/09/28,WARNER BROS. PICTURES INTERNATIONAL.,101,119,22061340.0000,100407,10498511.0000,17492372.0000
1970,美國,逃出夢幻島,2020/02/14,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,103,119,22014477.0000,99561,15079467.0000,14812871.0000
1971,美國,BJ有喜,2016/09/14,UNIVERSAL INTERNATIONAL FILMS LLC,95,60,21979010.0000,97079,11591686.0000,12843151.0000
1972,美國,她們,2020/01/22,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,57,121,21852523.0000,92677,7844181.0000,9706504.0000
1973,美國,禁入墳場,2019/04/12,PARAMOUNT PICTURES CORPORATION,99,102,21449157.0000,94560,14323770.0000,15167242.0000
1974,美國,兔嘲男孩,2020/01/03,BUENA VISTA INTERNATIONAL  INC.,76,132,21105078.0000,91198,5701820.0000,12796899.0000
1975,美國,蜘蛛夫人,2024/02/14,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,102,106,21057728.0000,79882,13282914.0000,9916440.0000
1976,美國,劫命救護,2022/03/25,UNIVERSAL INTERNATIONAL FILMS LLC,102,77,20903211.0000,85095,13842362.0000,13212841.0000
1977,美國,圍雞總動員,2018/04/20,UNIVERSAL INTERNATIONAL FILMS LLC,87,64,20557103.0000,92549,11486958.0000,13237783.0000
1978,美國,遊戲夜殺必死,2018/02/27,WARNER BROS. PICTURES INTERNATIONAL.,89,114,20348398.0000,91265,13275684.0000,9938652.0000
1979,美國,阿達一族,2019/11/01,Park Circus Limited,95,76,20204125.0000,89420,10633575.0000,15606445.0000
1980,美國,超危險駕駛,2020/07/29,FREEWAY ENTERTAINMENT KFT.,59,37,19985747.0000,82598,12721749.0000,11359483.0000
1981,美國,飛鴨向前衝,2024/01/27,UNIVERSAL INTERNATIONAL FILMS LLC,95,101,19747287.0000,79489,7497196.0000,9239906.0000
1982,美國,碟仙：惡靈始源,2016/10/21,UNIVERSAL INTERNATIONAL FILMS LLC,74,56,19689874.0000,87644,12913962.0000,13456264.0000
1983,美國,憤怒鳥玩電影2：冰的啦！ ,2019/08/14,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,95,111,19638431.0000,88879,9489765.0000,11956686.0000
1984,美國,懼裂,2024/10/18,MUBI INC.,83,29,19618274.0000,73322,4121333.0000,12855270.0000
1985,美國,花月殺手,2023/10/20,PARAMOUNT PICTURES CORPORATION,99,133,19616022.0000,68725,9029797.0000,13330096.0000
1986,美國,孤兒怨2：最黑暗的過去,2022/08/26,FILM、TV HOUSE LIMITED,82,94,18770340.0000,76126,9002529.0000,12175927.0000
1987,美國,怪物,2023/07/07,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION,59,85,18688919.0000,75880,5167352.0000,10377480.0000
1988,美國,變種人,2020/08/27,BUENA VISTA INTERNATIONAL  INC.,102,86,18631510.0000,82402,13595941.0000,11078867.0000
1989,美國,GUCCI：豪門謀殺案,2022/01/07,UNIVERSAL INTERNATIONAL FILMS LLC,96,93,18423169.0000,72540,6493246.0000,11057624.0000
1990,美國,愛‧滿人間,2019/02/01,BUENA VISTA INTERNATIONAL  INC.,102,112,18135124.0000,79954,9048435.0000,10119380.0000
1991,美國,為了與你相聚,2019/01/11,Columbia Pictures Industries  Inc.、Bona Film Investment Company (Pacific Rim、USA),84,80,18041604.0000,82550,8524754.0000,11474075.0000
1992,美國,恐怖大媽,2019/05/31,UNIVERSAL INTERNATIONAL FILMS LLC,91,56,17802279.0000,78454,11883087.0000,11782884.0000
1993,美國,壞蛋聯盟,2022/03/18,UNIVERSAL INTERNATIONAL FILMS LLC,88,151,17550325.0000,74275,7026781.0000,13251238.0000
1994,美國,汪汪隊立大功電影版,2021/09/17,PARAMOUNT PICTURES CORPORATION,75,116,17436393.0000,72747,6328637.0000,11751494.0000
1995,美國,加菲貓：農場大冒險,2024/06/07,Sony Pictures Releasing,93,76,17384263.0000,70067,2969745.0000,11483832.0000
1996,美國,古魯家族：新石代,2020/11/27,UNIVERSAL INTERNATIONAL FILMS LLC,99,133,17228152.0000,78412,7404954.0000,14114913.0000
1997,美國,幸福入場券,2022/10/07,UNIVERSAL INTERNATIONAL FILMS LLC,97,105,17175821.0000,70153,6720404.0000,10666267.0000
1998,美國,阿公當家,2020/09/30,MARRO WWG LLC,96,96,17131621.0000,75725,9972413.0000,11121969.0000
1999,美國,72小時前哨救援,2020/06/24,MILLENNIUM MEDIA  INC.,89,95,17056949.0000,76659,9080675.0000,9780254.0000
